,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
78,198.18.0.1,60166,198.18.0.19,443,192.168.5.2,60167,103.166.52.49,2011,198.18.0.1,60166,198.18.0.19,443,51,20481,54,14.400155,54.349161,7,clients4.google.com,192.168.5.2,60167,103.166.52.49,2011,43,20850,42,14.402334,54.385613000000006,7
79,198.18.0.1,60169,198.18.0.41,443,192.168.5.2,60171,103.166.52.49,2011,198.18.0.1,60169,198.18.0.41,443,339,182317,56,14.433286,54.317356,51,play.google.com,192.168.5.2,60171,103.166.52.49,2011,361,216196,43,14.435245,54.365345,51
80,198.18.0.1,60168,198.18.0.41,443,192.168.5.2,60170,103.166.52.49,2011,198.18.0.1,60168,198.18.0.41,443,10,2357,55,14.433081,0.0989740000000001,1,play.google.com,192.168.5.2,60170,103.166.52.49,2011,18,11747,44,14.435251,0.1025550000000006,2
81,198.18.0.1,60173,198.18.0.30,443,192.168.5.2,60175,103.166.52.49,2011,198.18.0.1,60173,198.18.0.30,443,337,252056,58,14.514805,54.234322000000006,9,apis.google.com,192.168.5.2,60175,103.166.52.49,2011,168,147667,46,14.516204,54.27847299999999,9
82,198.18.0.1,60180,198.18.0.36,443,192.168.5.2,60181,103.166.52.49,2011,198.18.0.1,60180,198.18.0.36,443,890,657908,61,15.092589,53.657741,37,www.gstatic.com,192.168.5.2,60181,103.166.52.49,2011,448,414748,49,15.094194,53.700607000000005,37
83,198.18.0.1,60182,198.18.0.37,443,192.168.5.2,60185,103.166.52.49,2011,198.18.0.1,60182,198.18.0.37,443,128,35256,62,15.12959,53.619465,34,drivefrontend-pa.clients6.google.com,192.168.5.2,60185,103.166.52.49,2011,121,53388,51,15.131503,53.656596,34
84,198.18.0.1,60183,198.18.0.37,443,192.168.5.2,60184,103.166.52.49,2011,198.18.0.1,60183,198.18.0.37,443,35,21264,63,15.129712,0.1029689999999998,3,drivefrontend-pa.clients6.google.com,192.168.5.2,60184,103.166.52.49,2011,25,16587,50,15.131491,0.1459189999999992,3
85,198.18.0.1,60186,198.18.0.37,443,192.168.5.2,60187,103.166.52.49,2011,198.18.0.1,60186,198.18.0.37,443,10,2346,64,15.155014,0.0778189999999998,1,drivefrontend-pa.clients6.google.com,192.168.5.2,60187,103.166.52.49,2011,22,15935,52,15.158074,0.0954360000000011,2
86,198.18.0.1,60189,198.18.0.36,443,192.168.5.2,60190,103.166.52.49,2011,198.18.0.1,60189,198.18.0.36,443,10,2261,66,15.184774,0.0427629999999989,1,www.gstatic.com,192.168.5.2,60190,103.166.52.49,2011,15,5064,54,15.186661,0.0935089999999991,1
87,198.18.0.1,60188,198.18.0.36,443,192.168.5.2,60191,103.166.52.49,2011,198.18.0.1,60188,198.18.0.36,443,11,2409,65,15.184602,0.0429600000000007,1,www.gstatic.com,192.168.5.2,60191,103.166.52.49,2011,15,4700,53,15.186659,0.0935469999999991,1
88,198.18.0.1,60192,198.18.0.38,443,192.168.5.2,60193,103.166.52.49,2011,198.18.0.1,60192,198.18.0.38,443,71,20843,67,15.212712,53.537802,17,content-autofill.googleapis.com,192.168.5.2,60193,103.166.52.49,2011,65,31433,55,15.214356,53.586255,17
89,198.18.0.1,60194,198.18.0.35,443,192.168.5.2,60195,103.166.52.49,2011,198.18.0.1,60194,198.18.0.35,443,51,19099,68,15.308815,53.44192700000001,8,clients6.google.com,192.168.5.2,60195,103.166.52.49,2011,44,20657,56,15.310546,53.49008499999999,8
90,198.18.0.1,60198,198.18.0.40,443,192.168.5.2,60199,103.166.52.49,2011,198.18.0.1,60198,198.18.0.40,443,61,25029,70,15.37513,53.37608300000001,9,waa-pa.clients6.google.com,192.168.5.2,60199,103.166.52.49,2011,49,24109,58,15.37683,53.417937,9
91,198.18.0.1,60196,198.18.0.39,443,192.168.5.2,60197,103.166.52.49,2011,198.18.0.1,60196,198.18.0.39,443,56,21693,69,15.373471,53.37788799999999,7,ogads-pa.clients6.google.com,192.168.5.2,60197,103.166.52.49,2011,44,21975,57,15.375041,53.42560900000001,7
92,198.18.0.1,60200,198.18.0.37,443,192.168.5.2,60201,103.166.52.49,2011,198.18.0.1,60200,198.18.0.37,443,274,144185,71,15.778496,52.971976,43,drivefrontend-pa.clients6.google.com,192.168.5.2,60201,103.166.52.49,2011,275,160922,59,15.78235,53.006626,41
93,198.18.0.1,60202,198.18.0.40,443,192.168.5.2,60203,103.166.52.49,2011,198.18.0.1,60202,198.18.0.40,443,118,69946,72,15.847098,52.902135,9,waa-pa.clients6.google.com,192.168.5.2,60203,103.166.52.49,2011,78,54987,60,15.849192,52.945557,9
