,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
45,198.18.0.1,62026,198.18.0.22,443,192.168.5.2,62044,221.5.100.174,2064,198.18.0.1,62026,198.18.0.22,443,83,21012,49,5.540211,240.823359,8,accounts.youtube.com,192.168.5.2,62044,221.5.100.174,2064,73,24019,49,5.643281,240.920268,8
46,198.18.0.1,62028,198.18.0.23,443,192.168.5.2,62045,221.5.100.174,2064,198.18.0.1,62028,198.18.0.23,443,79,18621,51,5.5405940000000005,241.171869,8,clients2.google.com,192.168.5.2,62045,221.5.100.174,2064,80,21464,50,5.643751,241.270672,8
47,198.18.0.1,62047,198.18.0.18,443,192.168.5.2,62048,221.5.100.174,2064,198.18.0.1,62047,198.18.0.18,443,87,16284,54,5.7476,258.076232,10,clients4.google.com,192.168.5.2,62048,221.5.100.174,2064,82,24722,52,5.850842,258.170662,10
48,198.18.0.1,62058,198.18.0.30,443,192.168.5.2,62059,221.5.100.174,2064,198.18.0.1,62058,198.18.0.30,443,25,11925,60,8.568382,0.409554,3,i.ytimg.com,192.168.5.2,62059,221.5.100.174,2064,22,11080,58,8.571173,0.6019109999999994,3
49,198.18.0.1,62057,198.18.0.30,443,192.168.5.2,62060,221.5.100.174,2064,198.18.0.1,62057,198.18.0.30,443,671,467359,59,8.568104,269.484096,27,i.ytimg.com,192.168.5.2,62060,221.5.100.174,2064,503,309526,57,8.571173,269.559487,27
50,198.18.0.1,62061,198.18.0.31,443,192.168.5.2,62064,221.5.100.174,2064,198.18.0.1,62061,198.18.0.31,443,113,41662,62,8.752728,244.175666,10,fonts.googleapis.com,192.168.5.2,62064,221.5.100.174,2064,100,41699,59,8.755448,244.375195,10
51,198.18.0.1,62062,198.18.0.32,443,192.168.5.2,62065,221.5.100.174,2064,198.18.0.1,62062,198.18.0.32,443,45,12278,63,8.752948,167.116304,4,rr5---sn-a5mekn6z.googlevideo.com,192.168.5.2,62065,221.5.100.174,2064,42,14365,60,8.755456,122.152817,4
52,198.18.0.1,62063,198.18.0.32,443,192.168.5.2,62066,221.5.100.174,2064,198.18.0.1,62063,198.18.0.32,443,45,12320,64,8.753079,167.11670600000002,4,rr5---sn-a5mekn6z.googlevideo.com,192.168.5.2,62066,221.5.100.174,2064,42,13029,61,8.755485,122.15484600000002,4
53,198.18.0.1,62025,198.18.0.20,443,192.168.5.2,62067,221.5.100.174,2064,198.18.0.1,62025,198.18.0.20,443,13,2440,48,5.540031,49.217341,1,basic-static-server.infinitynewtab.com,192.168.5.2,62067,221.5.100.174,2064,18,4163,62,9.357969,0.432893,1
54,198.18.0.1,61998,198.18.0.20,443,192.168.5.2,62068,221.5.100.174,2064,198.18.0.1,61998,198.18.0.20,443,10,2380,34,4.354865,5.036194,1,basic-static-server.infinitynewtab.com,192.168.5.2,62068,221.5.100.174,2064,14,4391,64,9.35797,0.3992109999999993,1
55,198.18.0.1,62015,198.18.0.20,443,192.168.5.2,62069,221.5.100.174,2064,198.18.0.1,62015,198.18.0.20,443,10,2284,41,5.485318,3.9058,1,basic-static-server.infinitynewtab.com,192.168.5.2,62069,221.5.100.174,2064,17,4387,63,9.357969,0.4331239999999994,1
56,198.18.0.1,62070,198.18.0.33,443,192.168.5.2,62071,221.5.100.174,2064,198.18.0.1,62070,198.18.0.33,443,697,341492,65,9.402303,244.220696,18,fonts.gstatic.com,192.168.5.2,62071,221.5.100.174,2064,505,279506,65,9.40509,244.42788,18
57,198.18.0.1,62084,198.18.0.36,443,192.168.5.2,62085,221.5.100.174,2064,198.18.0.1,62084,198.18.0.36,443,1076,865461,71,10.261503,176.0339,4,rr3---sn-a5mekndz.googlevideo.com,192.168.5.2,62085,221.5.100.174,2064,735,509977,70,10.26442,131.064781,4
58,198.18.0.1,62086,198.18.0.37,443,192.168.5.2,62087,221.5.100.174,2064,198.18.0.1,62086,198.18.0.37,443,180,92434,72,10.329474,241.553452,14,jnn-pa.googleapis.com,192.168.5.2,62087,221.5.100.174,2064,153,75561,71,10.333361,241.744776,14
59,198.18.0.1,62090,198.18.0.11,443,192.168.5.2,62091,221.5.100.174,2064,198.18.0.1,62090,198.18.0.11,443,92,21321,75,10.346374,241.275983,14,accounts.google.com,192.168.5.2,62091,221.5.100.174,2064,85,30061,72,10.349565,241.468618,14
60,198.18.0.1,62098,198.18.0.41,443,192.168.5.2,62099,221.5.100.174,2064,198.18.0.1,62098,198.18.0.41,443,76,16603,80,10.838023,240.660844,8,content-autofill.googleapis.com,192.168.5.2,62099,221.5.100.174,2064,71,18738,75,10.841078,240.853055,8
