,inRemoteIP,inRemotePort,inLocIP,inLocPort,outLocIP,outLocPort,outRemoteIP,outRemotePort,M Address A,M Port A,M Address B,M Port B,M Packets,M Bytes,M Stream ID,M Rel Start,M Duration,M Flows,Server Name,W Address A,W Port A,W Address B,W Port B,W Packets,W Bytes,W Stream ID,W Rel Start,W Duration,W Flows
148,198.18.0.1,51278,198.18.0.36,443,192.168.5.2,51279,103.216.253.85,2011,198.18.0.1,51278,198.18.0.36,443,923,657676,69,15.218501,51.65539,44,www.gstatic.com,192.168.5.2,51279,103.216.253.85,2011,481,420023,53,15.218873,51.700971,46
149,198.18.0.1,51280,198.18.0.33,443,192.168.5.2,51283,103.216.253.85,2011,198.18.0.1,51280,198.18.0.33,443,40,12781,70,15.542562,51.332352,7,lh3.googleusercontent.com,192.168.5.2,51283,103.216.253.85,2011,40,16814,55,15.543075,51.374213,7
150,198.18.0.1,51281,198.18.0.34,443,192.168.5.2,51282,103.216.253.85,2011,198.18.0.1,51281,198.18.0.34,443,199,133992,71,15.542969,51.33166,13,fonts.gstatic.com,192.168.5.2,51282,103.216.253.85,2011,115,85391,54,15.543071,51.373397,13
151,198.18.0.1,51284,198.18.0.38,443,192.168.5.2,51285,103.216.253.85,2011,198.18.0.1,51284,198.18.0.38,443,67,13603,72,15.621146,51.253805,19,content-autofill.googleapis.com,192.168.5.2,51285,103.216.253.85,2011,65,29494,56,15.621551,51.295817,19
152,198.18.0.1,51286,198.18.0.11,443,192.168.5.2,51287,103.216.253.85,2011,198.18.0.1,51286,198.18.0.11,443,178,114825,73,15.694366,51.183865,13,www.google.com,192.168.5.2,51287,103.216.253.85,2011,103,70408,57,15.694933,51.222539000000005,13
153,198.18.0.1,51290,198.18.0.30,443,192.168.5.2,51292,103.216.253.85,2011,198.18.0.1,51290,198.18.0.30,443,321,238226,75,15.820294,51.05844999999999,9,apis.google.com,192.168.5.2,51292,103.216.253.85,2011,164,142471,59,15.820439,51.098052,9
154,198.18.0.1,51288,198.18.0.39,443,192.168.5.2,51289,103.216.253.85,2011,198.18.0.1,51288,198.18.0.39,443,60,23913,74,15.818316,51.059798,7,ogads-pa.clients6.google.com,192.168.5.2,51289,103.216.253.85,2011,50,23479,58,15.818796,51.097696000000006,7
155,198.18.0.1,51291,198.18.0.40,443,192.168.5.2,51293,103.216.253.85,2011,198.18.0.1,51291,198.18.0.40,443,51,17778,76,15.821622,51.05697200000001,9,waa-pa.clients6.google.com,192.168.5.2,51293,103.216.253.85,2011,50,24896,60,15.821551,51.095756,9
156,198.18.0.1,51294,198.18.0.34,443,192.168.5.2,51295,103.216.253.85,2011,198.18.0.1,51294,198.18.0.34,443,67,28440,77,16.010613,50.867884,11,fonts.gstatic.com,192.168.5.2,51295,103.216.253.85,2011,57,34322,61,16.010695,50.906848,11
157,198.18.0.1,51296,198.18.0.40,443,192.168.5.2,51298,103.216.253.85,2011,198.18.0.1,51296,198.18.0.40,443,112,70353,78,16.286271,50.589755,9,waa-pa.clients6.google.com,192.168.5.2,51298,103.216.253.85,2011,84,58271,62,16.287105,50.62621300000001,9
