No.,Time,Source,Destination,Protocol,Length,Source Port,Destination Port,Server Name,TCP Stream index,UDP Stream index,TCP Segment Len,Info
157,6.373922,192.168.5.2,223.68.10.200,TLSv1.3,479,60788.0,443.0,infinityicon.infinitynewtab.com,15.0,,425.0,Client Hello (SNI=infinityicon.infinitynewtab.com)
158,6.37485,223.68.10.200,192.168.5.2,TCP,66,443.0,60776.0,,8.0,,0.0,"443  >  60776 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=512"
159,6.374891,192.168.5.2,223.68.10.200,TCP,54,60776.0,443.0,,8.0,,0.0,60776  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
160,6.375068,192.168.5.2,223.68.10.200,TCP,1466,60776.0,443.0,,8.0,,1412.0,60776  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 161]
161,6.375068,192.168.5.2,223.68.10.200,TLSv1.3,447,60776.0,443.0,infinityicon.infinitynewtab.com,8.0,,393.0,Client Hello (SNI=infinityicon.infinitynewtab.com)
162,6.375843,223.68.10.200,192.168.5.2,TCP,66,443.0,60783.0,,11.0,,0.0,"443  >  60783 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=512"
163,6.37588,192.168.5.2,223.68.10.200,TCP,54,60783.0,443.0,,11.0,,0.0,60783  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
164,6.376028,192.168.5.2,223.68.10.200,TCP,1466,60783.0,443.0,,11.0,,1412.0,60783  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 165]
165,6.376028,192.168.5.2,223.68.10.200,TLSv1.3,383,60783.0,443.0,infinityicon.infinitynewtab.com,11.0,,329.0,Client Hello (SNI=infinityicon.infinitynewtab.com)
166,6.376071,223.68.10.200,192.168.5.2,TCP,66,443.0,60781.0,,10.0,,0.0,"443  >  60781 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=512"
167,6.376108,192.168.5.2,223.68.10.200,TCP,54,60781.0,443.0,,10.0,,0.0,60781  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
168,6.376188,223.68.10.200,192.168.5.2,TCP,66,443.0,60786.0,,13.0,,0.0,"443  >  60786 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=512"
169,6.37622,192.168.5.2,223.68.10.200,TCP,54,60786.0,443.0,,13.0,,0.0,60786  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=0
170,6.376296,192.168.5.2,223.68.10.200,TCP,1466,60781.0,443.0,,10.0,,1412.0,60781  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 171]
171,6.376296,192.168.5.2,223.68.10.200,TLSv1.3,479,60781.0,443.0,infinityicon.infinitynewtab.com,10.0,,425.0,Client Hello (SNI=infinityicon.infinitynewtab.com)
172,6.376366,192.168.5.2,223.68.10.200,TCP,1466,60786.0,443.0,,13.0,,1412.0,60786  >  443 [ACK] Seq=1 Ack=1 Win=131072 Len=1412 [TCP PDU reassembled in 173]
173,6.376366,192.168.5.2,223.68.10.200,TLSv1.3,479,60786.0,443.0,infinityicon.infinitynewtab.com,13.0,,425.0,Client Hello (SNI=infinityicon.infinitynewtab.com)
174,6.378149,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=1 Ack=1806 Win=69632 Len=0
175,6.378604,112.28.187.236,192.168.5.2,TCP,74,443.0,60794.0,,16.0,,0.0,"443  >  60794 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1440 SACK_PERM TSval=1719555880 TSecr=1397745427 WS=1024"
176,6.378637,192.168.5.2,112.28.187.236,TCP,66,60794.0,443.0,,16.0,,0.0,60794  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1397745441 TSecr=1719555880
177,6.378945,192.168.5.2,112.28.187.236,TCP,1494,60794.0,443.0,,16.0,,1428.0,60794  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1428 TSval=1397745442 TSecr=1719555880 [TCP PDU reassembled in 178]
178,6.378945,192.168.5.2,112.28.187.236,TLSv1.2,385,60794.0,443.0,infinity-permanent.infinitynewtab.com,16.0,,319.0,Client Hello (SNI=infinity-permanent.infinitynewtab.com)
179,6.378951,223.68.10.200,192.168.5.2,TLSv1.3,1466,443.0,60778.0,,9.0,,1412.0,"Server Hello, Change Cipher Spec, Application Data"
180,6.378951,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=1413 Ack=1806 Win=69632 Len=1412 [TCP PDU reassembled in 183]
181,6.378979,192.168.5.2,223.68.10.200,TCP,54,60778.0,443.0,,9.0,,0.0,60778  >  443 [ACK] Seq=1806 Ack=2825 Win=131072 Len=0
182,6.379186,223.68.10.200,192.168.5.2,TCP,1326,443.0,60778.0,,9.0,,1272.0,"443  >  60778 [PSH, ACK] Seq=2825 Ack=1806 Win=69632 Len=1272 [TCP PDU reassembled in 183]"
183,6.380434,223.68.10.200,192.168.5.2,TLSv1.3,935,443.0,60778.0,,9.0,,881.0,"Application Data, Application Data, Application Data"
184,6.380465,192.168.5.2,223.68.10.200,TCP,54,60778.0,443.0,,9.0,,0.0,60778  >  443 [ACK] Seq=1806 Ack=4978 Win=131072 Len=0
185,6.381797,192.168.5.2,223.68.10.200,TLSv1.3,134,60778.0,443.0,,9.0,,80.0,"Change Cipher Spec, Application Data"
186,6.381877,192.168.5.2,223.68.10.200,TLSv1.3,146,60778.0,443.0,,9.0,,92.0,Application Data
187,6.381965,192.168.5.2,223.68.10.200,TCP,54,60776.0,443.0,,8.0,,0.0,"60776  >  443 [FIN, ACK] Seq=1806 Ack=1 Win=131072 Len=0"
188,6.382023,192.168.5.2,223.68.10.200,TCP,54,60783.0,443.0,,11.0,,0.0,"60783  >  443 [FIN, ACK] Seq=1742 Ack=1 Win=131072 Len=0"
189,6.382074,192.168.5.2,223.68.10.200,TCP,54,60781.0,443.0,,10.0,,0.0,"60781  >  443 [FIN, ACK] Seq=1838 Ack=1 Win=131072 Len=0"
190,6.382113,112.16.229.51,192.168.5.2,TCP,74,443.0,60795.0,,17.0,,0.0,"443  >  60795 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1440 SACK_PERM TSval=713244061 TSecr=1397745428 WS=512"
191,6.382115,192.168.5.2,223.68.10.200,TCP,54,60786.0,443.0,,13.0,,0.0,"60786  >  443 [FIN, ACK] Seq=1838 Ack=1 Win=131072 Len=0"
192,6.382146,192.168.5.2,112.16.229.51,TCP,66,60795.0,443.0,,17.0,,0.0,60795  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1397745445 TSecr=713244061
193,6.382158,192.168.5.2,223.68.10.200,TCP,54,60788.0,443.0,,15.0,,0.0,"60788  >  443 [FIN, ACK] Seq=1838 Ack=1 Win=131072 Len=0"
194,6.38232,192.168.5.2,112.16.229.51,TCP,1494,60795.0,443.0,,17.0,,1428.0,60795  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1428 TSval=1397745445 TSecr=713244061 [TCP PDU reassembled in 195]
195,6.38232,192.168.5.2,112.16.229.51,TLSv1.2,382,60795.0,443.0,infinitypro-img.infinitynewtab.com,17.0,,316.0,Client Hello (SNI=infinitypro-img.infinitynewtab.com)
196,6.382806,192.168.5.2,223.68.10.200,TLSv1.3,535,60778.0,443.0,,9.0,,481.0,Application Data
197,6.382863,192.168.5.2,223.68.10.200,TLSv1.3,458,60778.0,443.0,,9.0,,404.0,"Application Data, Application Data, Application Data"
198,6.382898,192.168.5.2,223.68.10.200,TLSv1.3,334,60778.0,443.0,,9.0,,280.0,"Application Data, Application Data"
199,6.38295,192.168.5.2,223.68.10.200,TLSv1.3,334,60778.0,443.0,,9.0,,280.0,"Application Data, Application Data"
200,6.382985,192.168.5.2,223.68.10.200,TLSv1.3,189,60778.0,443.0,,9.0,,135.0,"Application Data, Application Data"
201,6.383011,192.168.5.2,223.68.10.200,TLSv1.3,125,60778.0,443.0,,9.0,,71.0,Application Data
202,6.383033,192.168.5.2,223.68.10.200,TLSv1.3,122,60778.0,443.0,,9.0,,68.0,Application Data
203,6.383055,192.168.5.2,223.68.10.200,TLSv1.3,117,60778.0,443.0,,9.0,,63.0,Application Data
204,6.383073,192.168.5.2,223.68.10.200,TLSv1.3,123,60778.0,443.0,,9.0,,69.0,Application Data
205,6.383093,112.16.229.51,192.168.5.2,TCP,74,443.0,60796.0,,18.0,,0.0,"443  >  60796 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1440 SACK_PERM TSval=2876950357 TSecr=1397745428 WS=512"
206,6.383126,192.168.5.2,112.16.229.51,TCP,66,60796.0,443.0,,18.0,,0.0,60796  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1397745446 TSecr=2876950357
207,6.383275,192.168.5.2,112.16.229.51,TCP,1494,60796.0,443.0,,18.0,,1428.0,60796  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=1428 TSval=1397745446 TSecr=2876950357 [TCP PDU reassembled in 208]
208,6.383275,192.168.5.2,112.16.229.51,TLSv1.2,382,60796.0,443.0,infinitypro-img.infinitynewtab.com,18.0,,316.0,Client Hello (SNI=infinitypro-img.infinitynewtab.com)
209,6.383882,221.5.100.174,192.168.5.2,TCP,74,2011.0,60767.0,,7.0,,0.0,"2011  >  60767 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1440 SACK_PERM TSval=1596464173 TSecr=1397745412 WS=1024"
210,6.383918,192.168.5.2,221.5.100.174,TCP,66,60767.0,2011.0,,7.0,,0.0,60767  >  2011 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1397745447 TSecr=1596464173
211,6.384053,192.168.5.2,221.5.100.174,HTTP,460,60767.0,2011.0,,7.0,,394.0,GET /%e5%ab%56%c9%23%f4%de%ee%48%29%ab%5a HTTP/1.1 
212,6.384087,192.168.5.2,221.5.100.174,HTTP,701,60767.0,2011.0,,7.0,,635.0,Continuation
213,6.384213,192.168.5.2,221.5.100.174,HTTP,1494,60767.0,2011.0,,7.0,,1428.0,Continuation
214,6.384213,192.168.5.2,221.5.100.174,HTTP,686,60767.0,2011.0,,7.0,,620.0,Continuation
215,6.384255,192.168.5.2,221.5.100.174,HTTP,649,60767.0,2011.0,,7.0,,583.0,Continuation
216,6.386491,223.68.10.200,192.168.5.2,TCP,54,443.0,60788.0,,15.0,,0.0,443  >  60788 [ACK] Seq=1 Ack=1838 Win=69632 Len=0
217,6.38839,223.68.10.200,192.168.5.2,TLSv1.3,1466,443.0,60788.0,,15.0,,1412.0,"Server Hello, Change Cipher Spec, Application Data"
218,6.38839,223.68.10.200,192.168.5.2,TCP,1466,443.0,60788.0,,15.0,,1412.0,443  >  60788 [ACK] Seq=1413 Ack=1838 Win=69632 Len=1412 [TCP PDU reassembled in 221]
219,6.38839,223.68.10.200,192.168.5.2,TCP,1326,443.0,60788.0,,15.0,,1272.0,"443  >  60788 [PSH, ACK] Seq=2825 Ack=1838 Win=69632 Len=1272 [TCP PDU reassembled in 221]"
220,6.388452,192.168.5.2,223.68.10.200,TCP,54,60788.0,443.0,,15.0,,0.0,60788  >  443 [ACK] Seq=1839 Ack=4097 Win=131072 Len=0
221,6.389589,223.68.10.200,192.168.5.2,TLSv1.3,935,443.0,60788.0,,15.0,,881.0,"Application Data, Application Data, Application Data"
222,6.389616,192.168.5.2,223.68.10.200,TCP,54,60788.0,443.0,,15.0,,0.0,60788  >  443 [ACK] Seq=1839 Ack=4978 Win=130304 Len=0
223,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=4978 Ack=1886 Win=69632 Len=0
224,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60776.0,,8.0,,0.0,443  >  60776 [ACK] Seq=1 Ack=1806 Win=69632 Len=0
225,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=4978 Ack=1978 Win=69632 Len=0
226,6.392128,223.68.10.200,192.168.5.2,TLSv1.3,357,443.0,60778.0,,9.0,,303.0,Application Data
227,6.392128,223.68.10.200,192.168.5.2,TLSv1.3,357,443.0,60778.0,,9.0,,303.0,Application Data
228,6.392128,223.68.10.200,192.168.5.2,TLSv1.3,125,443.0,60778.0,,9.0,,71.0,Application Data
229,6.392128,223.68.10.200,192.168.5.2,TLSv1.3,1466,443.0,60776.0,,8.0,,1412.0,"Server Hello, Change Cipher Spec, Application Data"
230,6.392128,223.68.10.200,192.168.5.2,TCP,1466,443.0,60776.0,,8.0,,1412.0,443  >  60776 [ACK] Seq=1413 Ack=1806 Win=69632 Len=1412 [TCP PDU reassembled in 249]
231,6.392128,223.68.10.200,192.168.5.2,TCP,1326,443.0,60776.0,,8.0,,1272.0,"443  >  60776 [PSH, ACK] Seq=2825 Ack=1806 Win=69632 Len=1272 [TCP PDU reassembled in 249]"
232,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=2459 Win=72192 Len=0
233,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=2863 Win=75264 Len=0
234,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=3143 Win=77824 Len=0
235,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=3423 Win=80896 Len=0
236,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=3558 Win=83456 Len=0
237,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=3629 Win=83456 Len=0
238,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=3697 Win=83456 Len=0
239,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=3760 Win=83456 Len=0
240,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60778.0,,9.0,,0.0,443  >  60778 [ACK] Seq=5655 Ack=3829 Win=83456 Len=0
241,6.392128,223.68.10.200,192.168.5.2,TCP,54,443.0,60783.0,,11.0,,0.0,443  >  60783 [ACK] Seq=1 Ack=1742 Win=69120 Len=0
242,6.392216,192.168.5.2,223.68.10.200,TCP,54,60778.0,443.0,,9.0,,0.0,60778  >  443 [ACK] Seq=3829 Ack=5655 Win=130560 Len=0
243,6.392244,192.168.5.2,223.68.10.200,TCP,54,60776.0,443.0,,8.0,,0.0,60776  >  443 [ACK] Seq=1807 Ack=4097 Win=131072 Len=0
244,6.392481,192.168.5.2,223.68.10.200,TLSv1.3,85,60778.0,443.0,,9.0,,31.0,Application Data
245,6.39321,223.68.10.200,192.168.5.2,TLSv1.3,1466,443.0,60783.0,,11.0,,1412.0,"Server Hello, Change Cipher Spec, Application Data"
246,6.39321,223.68.10.200,192.168.5.2,TCP,1466,443.0,60783.0,,11.0,,1412.0,443  >  60783 [ACK] Seq=1413 Ack=1742 Win=69120 Len=1412 [TCP PDU reassembled in 256]
247,6.39321,223.68.10.200,192.168.5.2,TCP,1326,443.0,60783.0,,11.0,,1272.0,"443  >  60783 [PSH, ACK] Seq=2825 Ack=1742 Win=69120 Len=1272 [TCP PDU reassembled in 256]"
248,6.39321,223.68.10.200,192.168.5.2,TCP,54,443.0,60781.0,,10.0,,0.0,443  >  60781 [ACK] Seq=1 Ack=1838 Win=69632 Len=0
249,6.39321,223.68.10.200,192.168.5.2,TLSv1.3,935,443.0,60776.0,,8.0,,881.0,"Application Data, Application Data, Application Data"
250,6.393264,192.168.5.2,223.68.10.200,TCP,54,60783.0,443.0,,11.0,,0.0,60783  >  443 [ACK] Seq=1743 Ack=4097 Win=131072 Len=0
251,6.393289,192.168.5.2,223.68.10.200,TCP,54,60776.0,443.0,,8.0,,0.0,60776  >  443 [ACK] Seq=1807 Ack=4978 Win=130304 Len=0
252,6.393555,1.12.12.12,192.168.5.2,TCP,60,443.0,59804.0,,5.0,,0.0,443  >  59804 [ACK] Seq=570 Ack=151 Win=501 Len=0
253,6.393808,1.12.12.12,192.168.5.2,TCP,60,443.0,59804.0,,5.0,,0.0,443  >  59804 [ACK] Seq=570 Ack=259 Win=501 Len=0
254,6.393808,112.28.187.236,192.168.5.2,TCP,66,443.0,60794.0,,16.0,,0.0,443  >  60794 [ACK] Seq=1 Ack=1429 Win=32768 Len=0 TSval=1719555895 TSecr=1397745442
255,6.393808,112.28.187.236,192.168.5.2,TCP,66,443.0,60794.0,,16.0,,0.0,443  >  60794 [ACK] Seq=1 Ack=1748 Win=34816 Len=0 TSval=1719555895 TSecr=1397745442
256,6.394292,223.68.10.200,192.168.5.2,TLSv1.3,935,443.0,60783.0,,11.0,,881.0,"Application Data, Application Data, Application Data"
257,6.394317,192.168.5.2,223.68.10.200,TCP,54,60783.0,443.0,,11.0,,0.0,60783  >  443 [ACK] Seq=1743 Ack=4978 Win=130304 Len=0
258,6.395049,223.68.10.200,192.168.5.2,TCP,54,443.0,60786.0,,13.0,,0.0,443  >  60786 [ACK] Seq=1 Ack=1838 Win=69632 Len=0
259,6.395527,223.68.10.200,192.168.5.2,TLSv1.3,1466,443.0,60781.0,,10.0,,1412.0,"Server Hello, Change Cipher Spec, Application Data"
260,6.395527,223.68.10.200,192.168.5.2,TCP,1466,443.0,60781.0,,10.0,,1412.0,443  >  60781 [ACK] Seq=1413 Ack=1838 Win=69632 Len=1412 [TCP PDU reassembled in 288]
261,6.395527,223.68.10.200,192.168.5.2,TCP,1326,443.0,60781.0,,10.0,,1272.0,"443  >  60781 [PSH, ACK] Seq=2825 Ack=1838 Win=69632 Len=1272 [TCP PDU reassembled in 288]"
262,6.395565,192.168.5.2,223.68.10.200,TCP,54,60781.0,443.0,,10.0,,0.0,60781  >  443 [ACK] Seq=1839 Ack=4097 Win=131072 Len=0
263,6.395765,223.68.10.200,192.168.5.2,TLSv1.3,1466,443.0,60786.0,,13.0,,1412.0,"Server Hello, Change Cipher Spec, Application Data"
264,6.395765,223.68.10.200,192.168.5.2,TCP,1466,443.0,60786.0,,13.0,,1412.0,443  >  60786 [ACK] Seq=1413 Ack=1838 Win=69632 Len=1412 [TCP PDU reassembled in 286]
265,6.3958,192.168.5.2,223.68.10.200,TCP,54,60786.0,443.0,,13.0,,0.0,60786  >  443 [ACK] Seq=1839 Ack=2825 Win=131072 Len=0
266,6.396097,221.5.100.174,192.168.5.2,TCP,74,2011.0,60784.0,,12.0,,0.0,"2011  >  60784 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1440 SACK_PERM TSval=1596464184 TSecr=1397745423 WS=1024"
267,6.396097,221.5.100.174,192.168.5.2,TCP,74,2011.0,60787.0,,14.0,,0.0,"2011  >  60787 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1440 SACK_PERM TSval=1596464184 TSecr=1397745423 WS=1024"
268,6.396097,223.68.10.200,192.168.5.2,TCP,54,443.0,60788.0,,15.0,,0.0,"443  >  60788 [FIN, ACK] Seq=4978 Ack=1839 Win=69632 Len=0"
269,6.396097,112.28.187.236,192.168.5.2,TLSv1.2,1494,443.0,60794.0,,16.0,,1428.0,Server Hello
270,6.396097,112.28.187.236,192.168.5.2,TCP,1494,443.0,60794.0,,16.0,,1428.0,443  >  60794 [ACK] Seq=1429 Ack=1748 Win=34816 Len=1428 TSval=1719555897 TSecr=1397745442 [TCP PDU reassembled in 294]
271,6.396097,112.28.187.236,192.168.5.2,TCP,1306,443.0,60794.0,,16.0,,1240.0,"443  >  60794 [PSH, ACK] Seq=2857 Ack=1748 Win=34816 Len=1240 TSval=1719555897 TSecr=1397745442 [TCP PDU reassembled in 294]"
272,6.396165,192.168.5.2,223.68.10.200,TCP,54,60788.0,443.0,,15.0,,0.0,60788  >  443 [ACK] Seq=1839 Ack=4979 Win=130304 Len=0
273,6.396214,192.168.5.2,221.5.100.174,TCP,66,60784.0,2011.0,,12.0,,0.0,60784  >  2011 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1397745459 TSecr=1596464184
274,6.396236,192.168.5.2,221.5.100.174,TCP,66,60787.0,2011.0,,14.0,,0.0,60787  >  2011 [ACK] Seq=1 Ack=1 Win=131328 Len=0 TSval=1397745459 TSecr=1596464184
275,6.396254,192.168.5.2,112.28.187.236,TCP,66,60794.0,443.0,,16.0,,0.0,60794  >  443 [ACK] Seq=1748 Ack=4097 Win=131328 Len=0 TSval=1397745459 TSecr=1719555897
276,6.396293,192.168.5.2,221.5.100.174,HTTP,450,60784.0,2011.0,,12.0,,384.0,GET /%2d%39%b7%58%98%e7%4c%b8%6a%2f%89%9e HTTP/1.1 
277,6.396326,192.168.5.2,221.5.100.174,HTTP,455,60787.0,2011.0,,14.0,,389.0,GET /%c5%58%3b%91%2c%73%b5%c6%8e%b8%64%fd HTTP/1.1 
278,6.396335,192.168.5.2,221.5.100.174,HTTP,768,60784.0,2011.0,,12.0,,702.0,Continuation
279,6.396381,192.168.5.2,221.5.100.174,HTTP,233,60787.0,2011.0,,14.0,,167.0,Continuation
280,6.396428,223.68.10.200,192.168.5.2,TCP,1326,443.0,60786.0,,13.0,,1272.0,"443  >  60786 [PSH, ACK] Seq=2825 Ack=1838 Win=69632 Len=1272 [TCP PDU reassembled in 286]"
281,6.396535,192.168.5.2,221.5.100.174,HTTP,1494,60784.0,2011.0,,12.0,,1428.0,Continuation
282,6.396535,192.168.5.2,221.5.100.174,HTTP,686,60784.0,2011.0,,12.0,,620.0,Continuation
283,6.396548,192.168.5.2,221.5.100.174,HTTP,1494,60787.0,2011.0,,14.0,,1428.0,Continuation
284,6.396548,192.168.5.2,221.5.100.174,HTTP,387,60787.0,2011.0,,14.0,,321.0,Continuation
285,6.396591,192.168.5.2,221.5.100.174,HTTP,453,60784.0,2011.0,,12.0,,387.0,Continuation
286,6.397439,223.68.10.200,192.168.5.2,TLSv1.3,935,443.0,60786.0,,13.0,,881.0,"Application Data, Application Data, Application Data"
287,6.397463,192.168.5.2,223.68.10.200,TCP,54,60786.0,443.0,,13.0,,0.0,"60786  >  443 [RST, ACK] Seq=1839 Ack=4978 Win=0 Len=0"
288,6.398266,223.68.10.200,192.168.5.2,TLSv1.3,935,443.0,60781.0,,10.0,,881.0,"Application Data, Application Data, Application Data"
289,6.398266,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=5655 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 290]
290,6.398266,223.68.10.200,192.168.5.2,TLSv1.3,544,443.0,60778.0,,9.0,,490.0,Application Data
291,6.398266,223.68.10.200,192.168.5.2,TCP,54,443.0,60776.0,,8.0,,0.0,"443  >  60776 [FIN, ACK] Seq=4978 Ack=1807 Win=69632 Len=0"
292,6.398266,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=7557 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 293]
293,6.398266,223.68.10.200,192.168.5.2,TLSv1.3,544,443.0,60778.0,,9.0,,490.0,Application Data
294,6.398266,112.28.187.236,192.168.5.2,TLSv1.2,1494,443.0,60794.0,,16.0,,1428.0,"Certificate, Certificate Status"
295,6.398266,112.28.187.236,192.168.5.2,TLSv1.2,98,443.0,60794.0,,16.0,,32.0,"Server Key Exchange, Server Hello Done"
296,6.398266,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=9459 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 298]
297,6.398266,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=10871 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 298]
298,6.398266,223.68.10.200,192.168.5.2,TLSv1.3,178,443.0,60778.0,,9.0,,124.0,Application Data
299,6.398266,223.68.10.200,192.168.5.2,TLSv1.3,85,443.0,60778.0,,9.0,,31.0,Application Data
300,6.398266,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=12438 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 312]
301,6.398266,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=13850 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 312]
302,6.398266,1.12.12.12,192.168.5.2,TCP,60,443.0,59804.0,,5.0,,0.0,443  >  59804 [ACK] Seq=570 Ack=382 Win=501 Len=0
303,6.398339,192.168.5.2,223.68.10.200,TCP,54,60776.0,443.0,,8.0,,0.0,60776  >  443 [ACK] Seq=1807 Ack=4979 Win=130304 Len=0
304,6.39837,192.168.5.2,223.68.10.200,TCP,54,60781.0,443.0,,10.0,,0.0,60781  >  443 [ACK] Seq=1839 Ack=4978 Win=130304 Len=0
305,6.398382,192.168.5.2,223.68.10.200,TCP,54,60778.0,443.0,,9.0,,0.0,60778  >  443 [ACK] Seq=3860 Ack=9459 Win=131072 Len=0
306,6.398438,192.168.5.2,112.28.187.236,TCP,66,60794.0,443.0,,16.0,,0.0,60794  >  443 [ACK] Seq=1748 Ack=5557 Win=131328 Len=0 TSval=1397745461 TSecr=1719555899
307,6.398456,192.168.5.2,223.68.10.200,TCP,54,60778.0,443.0,,9.0,,0.0,60778  >  443 [ACK] Seq=3860 Ack=15262 Win=131072 Len=0
308,6.39887,223.68.10.200,192.168.5.2,TCP,54,443.0,60783.0,,11.0,,0.0,"443  >  60783 [FIN, ACK] Seq=4978 Ack=1743 Win=69120 Len=0"
309,6.398895,192.168.5.2,223.68.10.200,TCP,54,60783.0,443.0,,11.0,,0.0,60783  >  443 [ACK] Seq=1743 Ack=4979 Win=130304 Len=0
310,6.399133,223.68.10.200,192.168.5.2,TCP,54,443.0,60781.0,,10.0,,0.0,"443  >  60781 [FIN, ACK] Seq=4978 Ack=1839 Win=69632 Len=0"
311,6.399133,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=15262 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 312]
312,6.399133,223.68.10.200,192.168.5.2,TLSv1.3,1070,443.0,60778.0,,9.0,,1016.0,Application Data
313,6.399133,112.16.229.51,192.168.5.2,TCP,66,443.0,60795.0,,17.0,,0.0,443  >  60795 [ACK] Seq=1 Ack=1745 Win=32768 Len=0 TSval=713244078 TSecr=1397745445
314,6.399133,223.68.10.200,192.168.5.2,TLSv1.3,1466,443.0,60778.0,,9.0,,1412.0,Application Data
315,6.399133,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=19102 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 320]
316,6.399133,223.68.10.200,192.168.5.2,TCP,1466,443.0,60778.0,,9.0,,1412.0,443  >  60778 [ACK] Seq=20514 Ack=3829 Win=83456 Len=1412 [TCP PDU reassembled in 320]
